list_name,name,label,q101_country,q102_state,q103_district
subDistrict,Duvvur,Duvvur,India,AndhraPradesh,Kadapa
subDistrict,Galiveedu,Galiveedu,India,AndhraPradesh,Kadapa
subDistrict,Gopavaram,Gopavaram,India,AndhraPradesh,Kadapa
subDistrict,Jammalamadugu,Jammalamadugu,India,AndhraPradesh,Kadapa
subDistrict,Kadapa,Kadapa,India,AndhraPradesh,Kadapa
subDistrict,Kalasapadu,Kalasapadu,India,AndhraPradesh,Kadapa
subDistrict,Kamalapuram,Kamalapuram,India,AndhraPradesh,Kadapa
subDistrict,Khajipet,Khajipet,India,AndhraPradesh,Kadapa
subDistrict,Kodur,Kodur,India,AndhraPradesh,Kadapa
subDistrict,Kondapuram1,Kondapuram1,India,AndhraPradesh,Kadapa
subDistrict,Lakkireddipalle,Lakkireddipalle,India,AndhraPradesh,Kadapa
subDistrict,Lingala,Lingala,India,AndhraPradesh,Kadapa
subDistrict,Muddanur,Muddanur,India,AndhraPradesh,Kadapa
subDistrict,Mylavaram1,Mylavaram1,India,AndhraPradesh,Kadapa
subDistrict,Nandalur,Nandalur,India,AndhraPradesh,Kadapa
subDistrict,Obulavaripalle,Obulavaripalle,India,AndhraPradesh,Kadapa
subDistrict,Peddamudium,Peddamudium,India,AndhraPradesh,Kadapa
subDistrict,Penagalur,Penagalur,India,AndhraPradesh,Kadapa
subDistrict,Pendlimarri,Pendlimarri,India,AndhraPradesh,Kadapa
subDistrict,Porumamilla,Porumamilla,India,AndhraPradesh,Kadapa
subDistrict,Proddatur,Proddatur,India,AndhraPradesh,Kadapa
subDistrict,Pulivendla,Pulivendla,India,AndhraPradesh,Kadapa
subDistrict,Pullampeta,Pullampeta,India,AndhraPradesh,Kadapa
subDistrict,Rajampet,Rajampet,India,AndhraPradesh,Kadapa
subDistrict,Ramapuram,Ramapuram,India,AndhraPradesh,Kadapa
subDistrict,Rayachoti,Rayachoti,India,AndhraPradesh,Kadapa
subDistrict,SMydukur,S.Mydukur,India,AndhraPradesh,Kadapa
subDistrict,Sambepalle,Sambepalle,India,AndhraPradesh,Kadapa
subDistrict,Sidhout,Sidhout,India,AndhraPradesh,Kadapa
subDistrict,Simhadripuram,Simhadripuram,India,AndhraPradesh,Kadapa
subDistrict,SriAvadhuthaKasinayana,Sri Avadhutha Kasinayana,India,AndhraPradesh,Kadapa
subDistrict,TSundupalle,T Sundupalle,India,AndhraPradesh,Kadapa
subDistrict,Thondur,Thondur,India,AndhraPradesh,Kadapa
subDistrict,Vallur,Vallur,India,AndhraPradesh,Kadapa
subDistrict,Veeraballe,Veeraballe,India,AndhraPradesh,Kadapa
subDistrict,Veerapunayunipalle,Veerapunayunipalle,India,AndhraPradesh,Kadapa
subDistrict,Vempalle,Vempalle,India,AndhraPradesh,Kadapa
subDistrict,Vemula,Vemula,India,AndhraPradesh,Kadapa
subDistrict,Vontimitta,Vontimitta,India,AndhraPradesh,Kadapa
subDistrict,Yerraguntla,Yerraguntla,India,AndhraPradesh,Kadapa
subDistrict,Rajupalem2,Rajupalem2,India,AndhraPradesh,Kadapa
subDistrict,AKonduru,A.Konduru,India,AndhraPradesh,Krishna
subDistrict,Agiripalle,Agiripalle,India,AndhraPradesh,Krishna
subDistrict,Avanigadda,Avanigadda,India,AndhraPradesh,Krishna
subDistrict,Bantumilli,Bantumilli,India,AndhraPradesh,Krishna
subDistrict,Bapulapadu,Bapulapadu,India,AndhraPradesh,Krishna
subDistrict,Challapalle,Challapalle,India,AndhraPradesh,Krishna
subDistrict,Chandarlapadu,Chandarlapadu,India,AndhraPradesh,Krishna
subDistrict,Chatrai,Chatrai,India,AndhraPradesh,Krishna
subDistrict,GKonduru,G.Konduru,India,AndhraPradesh,Krishna
subDistrict,Gampalagudem,Gampalagudem,India,AndhraPradesh,Krishna
subDistrict,Gannavaram,Gannavaram,India,AndhraPradesh,Krishna
subDistrict,Ghantasala,Ghantasala,India,AndhraPradesh,Krishna
subDistrict,Gudivada,Gudivada,India,AndhraPradesh,Krishna
subDistrict,Gudlavalleru,Gudlavalleru,India,AndhraPradesh,Krishna
subDistrict,Guduru,Guduru,India,AndhraPradesh,Krishna
subDistrict,Ibrahimpatnam2,Ibrahimpatnam2,India,AndhraPradesh,Krishna
subDistrict,Jaggayyapeta,Jaggayyapeta,India,AndhraPradesh,Krishna
subDistrict,Kaikalur,Kaikalur,India,AndhraPradesh,Krishna
subDistrict,Kalidindi,Kalidindi,India,AndhraPradesh,Krishna
subDistrict,Kanchikacherla,Kanchikacherla,India,AndhraPradesh,Krishna
subDistrict,Kankipadu,Kankipadu,India,AndhraPradesh,Krishna
subDistrict,Koduru,Koduru,India,AndhraPradesh,Krishna
subDistrict,Kruthivennu,Kruthivennu,India,AndhraPradesh,Krishna
subDistrict,Machilipatnam,Machilipatnam,India,AndhraPradesh,Krishna
subDistrict,Mandavalli,Mandavalli,India,AndhraPradesh,Krishna
subDistrict,Mopidevi,Mopidevi,India,AndhraPradesh,Krishna
subDistrict,Movva,Movva,India,AndhraPradesh,Krishna
subDistrict,Mudinepalle,Mudinepalle,India,AndhraPradesh,Krishna
subDistrict,Musunuru,Musunuru,India,AndhraPradesh,Krishna
subDistrict,Mylavaram2,Mylavaram2,India,AndhraPradesh,Krishna
subDistrict,Nagayalanka,Nagayalanka,India,AndhraPradesh,Krishna
subDistrict,Nandigama,Nandigama,India,AndhraPradesh,Krishna
subDistrict,Nandivada,Nandivada,India,AndhraPradesh,Krishna
subDistrict,Nuzvid,Nuzvid,India,AndhraPradesh,Krishna
subDistrict,Pamarru2,Pamarru2,India,AndhraPradesh,Krishna
subDistrict,Pamidimukkala,Pamidimukkala,India,AndhraPradesh,Krishna
subDistrict,Pedana,Pedana,India,AndhraPradesh,Krishna
subDistrict,Pedaparupudi,Pedaparupudi,India,AndhraPradesh,Krishna
subDistrict,Penamaluru,Penamaluru,India,AndhraPradesh,Krishna
subDistrict,Penuganchiprolu,Penuganchiprolu,India,AndhraPradesh,Krishna
subDistrict,Reddigudem,Reddigudem,India,AndhraPradesh,Krishna
subDistrict,Thotlavalluru,Thotlavalluru,India,AndhraPradesh,Krishna
subDistrict,Tiruvuru,Tiruvuru,India,AndhraPradesh,Krishna
subDistrict,Unguturu,Unguturu,India,AndhraPradesh,Krishna
subDistrict,Vatsavai,Vatsavai,India,AndhraPradesh,Krishna
subDistrict,Veerullapadu,Veerullapadu,India,AndhraPradesh,Krishna
subDistrict,Vijayawada_R,Vijayawada (Rural),India,AndhraPradesh,Krishna
subDistrict,Vijayawada_U,Vijayawada (Urban),India,AndhraPradesh,Krishna
subDistrict,Vissannapet,Vissannapet,India,AndhraPradesh,Krishna
subDistrict,Vuyyuru,Vuyyuru,India,AndhraPradesh,Krishna
subDistrict,Adoni,Adoni,India,AndhraPradesh,Kurnool
subDistrict,Allagadda,Allagadda,India,AndhraPradesh,Kurnool
subDistrict,Alur,Alur,India,AndhraPradesh,Kurnool
subDistrict,Aspari,Aspari,India,AndhraPradesh,Kurnool
subDistrict,Atmakur2,Atmakur2,India,AndhraPradesh,Kurnool
subDistrict,Banaganapalle,Banaganapalle,India,AndhraPradesh,Kurnool
subDistrict,BandiAtmakur,Bandi Atmakur,India,AndhraPradesh,Kurnool
subDistrict,Bethamcherla,Bethamcherla,India,AndhraPradesh,Kurnool
subDistrict,CBelagal,C.Belagal,India,AndhraPradesh,Kurnool
subDistrict,Chagalamarri,Chagalamarri,India,AndhraPradesh,Kurnool
subDistrict,Chippagiri,Chippagiri,India,AndhraPradesh,Kurnool
subDistrict,Devanakonda,Devanakonda,India,AndhraPradesh,Kurnool
subDistrict,Dhone,Dhone,India,AndhraPradesh,Kurnool
subDistrict,Dornipadu,Dornipadu,India,AndhraPradesh,Kurnool
subDistrict,Gadivemula,Gadivemula,India,AndhraPradesh,Kurnool
subDistrict,Gonegandla,Gonegandla,India,AndhraPradesh,Kurnool
subDistrict,Gospadu,Gospadu,India,AndhraPradesh,Kurnool
subDistrict,Gudur1,Gudur1,India,AndhraPradesh,Kurnool
subDistrict,Halaharvi,Halaharvi,India,AndhraPradesh,Kurnool
subDistrict,Holagunda,Holagunda,India,AndhraPradesh,Kurnool
subDistrict,JupaduBungalow,Jupadu Bungalow,India,AndhraPradesh,Kurnool
subDistrict,Kallur2,Kallur2,India,AndhraPradesh,Kurnool
subDistrict,Kodumur,Kodumur,India,AndhraPradesh,Kurnool
subDistrict,Koilkuntla,Koilkuntla,India,AndhraPradesh,Kurnool
subDistrict,Kolimigundla,Kolimigundla,India,AndhraPradesh,Kurnool
subDistrict,Kosigi,Kosigi,India,AndhraPradesh,Kurnool
subDistrict,Kothapalle2,Kothapalle2,India,AndhraPradesh,Kurnool
subDistrict,Kowthalam,Kowthalam,India,AndhraPradesh,Kurnool
subDistrict,Krishnagiri,Krishnagiri,India,AndhraPradesh,Kurnool
subDistrict,Kurnool,Kurnool,India,AndhraPradesh,Kurnool
subDistrict,MaddikeraEast,Maddikera (East),India,AndhraPradesh,Kurnool
subDistrict,Mahanandi,Mahanandi,India,AndhraPradesh,Kurnool
subDistrict,Mantralayam,Mantralayam,India,AndhraPradesh,Kurnool
subDistrict,Midthur,Midthur,India,AndhraPradesh,Kurnool
subDistrict,Nandavaram,Nandavaram,India,AndhraPradesh,Kurnool
subDistrict,Nandikotkur,Nandikotkur,India,AndhraPradesh,Kurnool
subDistrict,Nandyal,Nandyal,India,AndhraPradesh,Kurnool
subDistrict,Orvakal,Orvakal,India,AndhraPradesh,Kurnool
subDistrict,Owk,Owk,India,AndhraPradesh,Kurnool
subDistrict,Pagidyala,Pagidyala,India,AndhraPradesh,Kurnool
subDistrict,Pamulapadu,Pamulapadu,India,AndhraPradesh,Kurnool
subDistrict,Panyam,Panyam,India,AndhraPradesh,Kurnool
subDistrict,Pattikonda,Pattikonda,India,AndhraPradesh,Kurnool
subDistrict,Peapally,Peapally,India,AndhraPradesh,Kurnool
subDistrict,PeddaKadubur,Pedda Kadubur,India,AndhraPradesh,Kurnool
subDistrict,Rudravaram,Rudravaram,India,AndhraPradesh,Kurnool
subDistrict,Sanjamala,Sanjamala,India,AndhraPradesh,Kurnool
subDistrict,Sirvel,Sirvel,India,AndhraPradesh,Kurnool
subDistrict,Srisailam,Srisailam,India,AndhraPradesh,Kurnool
subDistrict,Tuggali,Tuggali,India,AndhraPradesh,Kurnool
subDistrict,Uyyalawada,Uyyalawada,India,AndhraPradesh,Kurnool
subDistrict,Veldurthi2,Veldurthi2,India,AndhraPradesh,Kurnool
subDistrict,Velgode,Velgode,India,AndhraPradesh,Kurnool
subDistrict,Yemmiganur,Yemmiganur,India,AndhraPradesh,Kurnool
subDistrict,Allur,Allur,India,AndhraPradesh,Nellore
subDistrict,Ananthasagaram,Ananthasagaram,India,AndhraPradesh,Nellore
subDistrict,Anumasamudrampeta,Anumasamudrampeta,India,AndhraPradesh,Nellore
subDistrict,Atmakur4,Atmakur4,India,AndhraPradesh,Nellore
subDistrict,Balayapalle,Balayapalle,India,AndhraPradesh,Nellore
subDistrict,Bogole,Bogole,India,AndhraPradesh,Nellore
subDistrict,Buchireddipalem,Buchireddipalem,India,AndhraPradesh,Nellore
subDistrict,Chejerla,Chejerla,India,AndhraPradesh,Nellore
subDistrict,Chillakur,Chillakur,India,AndhraPradesh,Nellore
subDistrict,Chittamur,Chittamur,India,AndhraPradesh,Nellore
subDistrict,Dagadarthi,Dagadarthi,India,AndhraPradesh,Nellore
subDistrict,Dakkili,Dakkili,India,AndhraPradesh,Nellore
subDistrict,Doravarisatram,Doravarisatram,India,AndhraPradesh,Nellore
subDistrict,Duttalur,Duttalur,India,AndhraPradesh,Nellore
subDistrict,Gudur2,Gudur2,India,AndhraPradesh,Nellore
subDistrict,Indukurpet,Indukurpet,India,AndhraPradesh,Nellore
subDistrict,Jaladanki,Jaladanki,India,AndhraPradesh,Nellore
subDistrict,Kaligiri,Kaligiri,India,AndhraPradesh,Nellore
subDistrict,Kaluvoya,Kaluvoya,India,AndhraPradesh,Nellore
subDistrict,Kavali,Kavali,India,AndhraPradesh,Nellore
subDistrict,Kodavalur,Kodavalur,India,AndhraPradesh,Nellore
subDistrict,Kondapuram2,Kondapuram2,India,AndhraPradesh,Nellore
subDistrict,Kota,Kota,India,AndhraPradesh,Nellore
subDistrict,Kovur,Kovur,India,AndhraPradesh,Nellore
subDistrict,Manubolu,Manubolu,India,AndhraPradesh,Nellore
subDistrict,Marripadu,Marripadu,India,AndhraPradesh,Nellore
subDistrict,Muthukur,Muthukur,India,AndhraPradesh,Nellore
subDistrict,Naidupet,Naidupet,India,AndhraPradesh,Nellore
subDistrict,Nellore,Nellore,India,AndhraPradesh,Nellore
subDistrict,Ojili,Ojili,India,AndhraPradesh,Nellore
subDistrict,Pellakur,Pellakur,India,AndhraPradesh,Nellore
subDistrict,Podalakur,Podalakur,India,AndhraPradesh,Nellore
subDistrict,Rapur,Rapur,India,AndhraPradesh,Nellore
subDistrict,Sangam1,Sangam1,India,AndhraPradesh,Nellore
subDistrict,Seetharamapuram,Seetharamapuram,India,AndhraPradesh,Nellore
subDistrict,Sullurpeta,Sullurpeta,India,AndhraPradesh,Nellore
subDistrict,Sydapuram,Sydapuram,India,AndhraPradesh,Nellore
subDistrict,Tada,Tada,India,AndhraPradesh,Nellore
subDistrict,Thotapalligudur,Thotapalligudur,India,AndhraPradesh,Nellore
subDistrict,Udayagiri,Udayagiri,India,AndhraPradesh,Nellore
subDistrict,Vakadu,Vakadu,India,AndhraPradesh,Nellore
subDistrict,Varikuntapadu,Varikuntapadu,India,AndhraPradesh,Nellore
subDistrict,Venkatachalam,Venkatachalam,India,AndhraPradesh,Nellore
subDistrict,Venkatagiri,Venkatagiri,India,AndhraPradesh,Nellore
subDistrict,Vidavalur,Vidavalur,India,AndhraPradesh,Nellore
subDistrict,Vinjamur,Vinjamur,India,AndhraPradesh,Nellore
subDistrict,Addanki,Addanki,India,AndhraPradesh,Prakasam
subDistrict,Ardhaveedu,Ardhaveedu,India,AndhraPradesh,Prakasam
subDistrict,Ballikurava,Ballikurava,India,AndhraPradesh,Prakasam
subDistrict,Bestawaripeta,Bestawaripeta,India,AndhraPradesh,Prakasam
subDistrict,ChandrasekharaPuram,Chandrasekhara Puram,India,AndhraPradesh,Prakasam
subDistrict,Chimakurthi,Chimakurthi,India,AndhraPradesh,Prakasam
subDistrict,Chinaganjam,Chinaganjam,India,AndhraPradesh,Prakasam
subDistrict,Chirala,Chirala,India,AndhraPradesh,Prakasam
subDistrict,Cumbum,Cumbum,India,AndhraPradesh,Prakasam
subDistrict,Darsi,Darsi,India,AndhraPradesh,Prakasam
subDistrict,Donakonda,Donakonda,India,AndhraPradesh,Prakasam
subDistrict,Dornala,Dornala,India,AndhraPradesh,Prakasam
subDistrict,Giddalur,Giddalur,India,AndhraPradesh,Prakasam
subDistrict,Gudluru,Gudluru,India,AndhraPradesh,Prakasam
subDistrict,Hanumanthunipadu,Hanumanthunipadu,India,AndhraPradesh,Prakasam
subDistrict,Inkollu,Inkollu,India,AndhraPradesh,Prakasam
subDistrict,Janakavarampanguluru,Janakavarampanguluru,India,AndhraPradesh,Prakasam
subDistrict,Kandukur1,Kandukur1,India,AndhraPradesh,Prakasam
subDistrict,Kanigiri,Kanigiri,India,AndhraPradesh,Prakasam
subDistrict,Karamchedu,Karamchedu,India,AndhraPradesh,Prakasam
subDistrict,Komarolu,Komarolu,India,AndhraPradesh,Prakasam
subDistrict,Konakanamitla,Konakanamitla,India,AndhraPradesh,Prakasam
subDistrict,Kondapi,Kondapi,India,AndhraPradesh,Prakasam
subDistrict,Korisapadu,Korisapadu,India,AndhraPradesh,Prakasam
subDistrict,KothaPatnam,Kotha Patnam,India,AndhraPradesh,Prakasam
subDistrict,Kurichedu,Kurichedu,India,AndhraPradesh,Prakasam
subDistrict,Lingasamudram,Lingasamudram,India,AndhraPradesh,Prakasam
subDistrict,Maddipadu,Maddipadu,India,AndhraPradesh,Prakasam
subDistrict,Markapur,Markapur,India,AndhraPradesh,Prakasam
subDistrict,Marripudi,Marripudi,India,AndhraPradesh,Prakasam
subDistrict,Martur,Martur,India,AndhraPradesh,Prakasam
subDistrict,Mundlamuru,Mundlamuru,India,AndhraPradesh,Prakasam
subDistrict,Naguluppalapadu,Naguluppalapadu,India,AndhraPradesh,Prakasam
subDistrict,Ongole,Ongole,India,AndhraPradesh,Prakasam
subDistrict,Pamur,Pamur,India,AndhraPradesh,Prakasam
subDistrict,Parchur,Parchur,India,AndhraPradesh,Prakasam
subDistrict,PedaAraveedu,Peda  Araveedu,India,AndhraPradesh,Prakasam
subDistrict,PedacherloPalle,Pedacherlo Palle,India,AndhraPradesh,Prakasam
subDistrict,Podili,Podili,India,AndhraPradesh,Prakasam
subDistrict,Ponnaluru,Ponnaluru,India,AndhraPradesh,Prakasam
subDistrict,Pullalacheruvu,Pullalacheruvu,India,AndhraPradesh,Prakasam
subDistrict,Racherla,Racherla,India,AndhraPradesh,Prakasam
subDistrict,Santhamaguluru,Santhamaguluru,India,AndhraPradesh,Prakasam
subDistrict,SanthanuthalaPadu,Santhanuthala Padu,India,AndhraPradesh,Prakasam
subDistrict,Singarayakonda,Singarayakonda,India,AndhraPradesh,Prakasam
subDistrict,Tangutur,Tangutur,India,AndhraPradesh,Prakasam
subDistrict,Tarlupadu,Tarlupadu,India,AndhraPradesh,Prakasam
subDistrict,Thallur,Thallur,India,AndhraPradesh,Prakasam
subDistrict,Tripuranthakam,Tripuranthakam,India,AndhraPradesh,Prakasam
subDistrict,Ulavapadu,Ulavapadu,India,AndhraPradesh,Prakasam
subDistrict,Veligandla,Veligandla,India,AndhraPradesh,Prakasam
subDistrict,Vetapalem,Vetapalem,India,AndhraPradesh,Prakasam
subDistrict,Voletivaripalem,Voletivaripalem,India,AndhraPradesh,Prakasam
subDistrict,Yeddanapudi,Yeddanapudi,India,AndhraPradesh,Prakasam
subDistrict,Yerragondapalem,Yerragondapalem,India,AndhraPradesh,Prakasam
subDistrict,Zarugumilli,Zarugumilli,India,AndhraPradesh,Prakasam
subDistrict,Amadalavalasa,Amadalavalasa,India,AndhraPradesh,Srikakulam
subDistrict,Bhamini,Bhamini,India,AndhraPradesh,Srikakulam
subDistrict,Burja,Burja,India,AndhraPradesh,Srikakulam
subDistrict,Etcherla,Etcherla,India,AndhraPradesh,Srikakulam
subDistrict,Ganguvarisigadam,Ganguvarisigadam,India,AndhraPradesh,Srikakulam
subDistrict,Gara,Gara,India,AndhraPradesh,Srikakulam
subDistrict,Hiramandalam,Hiramandalam,India,AndhraPradesh,Srikakulam
subDistrict,Ichchapuram,Ichchapuram,India,AndhraPradesh,Srikakulam
subDistrict,Jalumuru,Jalumuru,India,AndhraPradesh,Srikakulam
subDistrict,Kanchili,Kanchili,India,AndhraPradesh,Srikakulam
subDistrict,Kaviti,Kaviti,India,AndhraPradesh,Srikakulam
subDistrict,Kotabommali,Kotabommali,India,AndhraPradesh,Srikakulam
subDistrict,Kothuru,Kothuru,India,AndhraPradesh,Srikakulam
subDistrict,Lakshminarsupeta,Lakshminarsupeta,India,AndhraPradesh,Srikakulam
subDistrict,Laveru,Laveru,India,AndhraPradesh,Srikakulam
subDistrict,Mandasa,Mandasa,India,AndhraPradesh,Srikakulam
subDistrict,Meliaputti,Meliaputti,India,AndhraPradesh,Srikakulam
subDistrict,Nandigam,Nandigam,India,AndhraPradesh,Srikakulam
subDistrict,Narasannapeta,Narasannapeta,India,AndhraPradesh,Srikakulam
subDistrict,Palakonda,Palakonda,India,AndhraPradesh,Srikakulam
subDistrict,Palasa,Palasa,India,AndhraPradesh,Srikakulam
subDistrict,Pathapatnam,Pathapatnam,India,AndhraPradesh,Srikakulam
subDistrict,Polaki,Polaki,India,AndhraPradesh,Srikakulam
subDistrict,Ponduru,Ponduru,India,AndhraPradesh,Srikakulam
subDistrict,Rajam,Rajam,India,AndhraPradesh,Srikakulam
subDistrict,Ranastalam,Ranastalam,India,AndhraPradesh,Srikakulam
subDistrict,Regidiamadalavalasa,Regidiamadalavalasa,India,AndhraPradesh,Srikakulam
subDistrict,Santhabommali,Santhabommali,India,AndhraPradesh,Srikakulam
subDistrict,Santhakaviti,Santhakaviti,India,AndhraPradesh,Srikakulam
subDistrict,Saravakota,Saravakota,India,AndhraPradesh,Srikakulam
subDistrict,Sarubujjili,Sarubujjili,India,AndhraPradesh,Srikakulam
subDistrict,Seethampeta,Seethampeta,India,AndhraPradesh,Srikakulam
subDistrict,Sompeta,Sompeta,India,AndhraPradesh,Srikakulam
subDistrict,Srikakulam,Srikakulam,India,AndhraPradesh,Srikakulam
subDistrict,Tekkali,Tekkali,India,AndhraPradesh,Srikakulam
subDistrict,Vajrapukothuru,Vajrapukothuru,India,AndhraPradesh,Srikakulam
subDistrict,Vangara,Vangara,India,AndhraPradesh,Srikakulam
subDistrict,Veeraghattam,Veeraghattam,India,AndhraPradesh,Srikakulam
subDistrict,Anakapalli,Anakapalli,India,AndhraPradesh,Vishakapatnam
subDistrict,Anandapuram,Anandapuram,India,AndhraPradesh,Vishakapatnam
subDistrict,Ananthagiri,Ananthagiri,India,AndhraPradesh,Vishakapatnam
subDistrict,ArukuValley,Aruku Valley,India,AndhraPradesh,Vishakapatnam
subDistrict,Atchutapuram,Atchutapuram,India,AndhraPradesh,Vishakapatnam
subDistrict,Bheemunipatnam,Bheemunipatnam,India,AndhraPradesh,Vishakapatnam
subDistrict,Butchayyapeta,Butchayyapeta,India,AndhraPradesh,Vishakapatnam
subDistrict,Cheedikada,Cheedikada,India,AndhraPradesh,Vishakapatnam
subDistrict,Chintapalle,Chintapalle,India,AndhraPradesh,Vishakapatnam
subDistrict,Chodavaram,Chodavaram,India,AndhraPradesh,Vishakapatnam
subDistrict,Devarapalle1,Devarapalle1,India,AndhraPradesh,Vishakapatnam
subDistrict,Dumbriguda,Dumbriguda,India,AndhraPradesh,Vishakapatnam
subDistrict,GKVeedhi,G K Veedhi,India,AndhraPradesh,Vishakapatnam
subDistrict,GMadugula,G Madugula,India,AndhraPradesh,Vishakapatnam
subDistrict,Gajuwaka,Gajuwaka,India,AndhraPradesh,Vishakapatnam
subDistrict,Golugonda,Golugonda,India,AndhraPradesh,Vishakapatnam
subDistrict,Hukumpeta,Hukumpeta,India,AndhraPradesh,Vishakapatnam
subDistrict,KKotapadu,K Kotapadu,India,AndhraPradesh,Vishakapatnam
subDistrict,Kasimkota,Kasimkota,India,AndhraPradesh,Vishakapatnam
subDistrict,Kotauratla,Kotauratla,India,AndhraPradesh,Vishakapatnam
subDistrict,Koyyuru,Koyyuru,India,AndhraPradesh,Vishakapatnam
subDistrict,Madugula,Madugula,India,AndhraPradesh,Vishakapatnam
subDistrict,Makavarapalem,Makavarapalem,India,AndhraPradesh,Vishakapatnam
subDistrict,Munagapaka,Munagapaka,India,AndhraPradesh,Vishakapatnam
subDistrict,Munchingiputtu,Munchingiputtu,India,AndhraPradesh,Vishakapatnam
subDistrict,Nakkapalli,Nakkapalli,India,AndhraPradesh,Vishakapatnam
subDistrict,Narsipatnam,Narsipatnam,India,AndhraPradesh,Vishakapatnam
subDistrict,Nathavaram,Nathavaram,India,AndhraPradesh,Vishakapatnam
subDistrict,Paderu,Paderu,India,AndhraPradesh,Vishakapatnam
subDistrict,Padmanabham,Padmanabham,India,AndhraPradesh,Vishakapatnam
subDistrict,Paravada,Paravada,India,AndhraPradesh,Vishakapatnam
subDistrict,Payakaraopeta,Payakaraopeta,India,AndhraPradesh,Vishakapatnam
subDistrict,Pedabayalu,Pedabayalu,India,AndhraPradesh,Vishakapatnam
subDistrict,Pedagantyada,Pedagantyada,India,AndhraPradesh,Vishakapatnam
subDistrict,Pendurthi,Pendurthi,India,AndhraPradesh,Vishakapatnam
subDistrict,Rambilli,Rambilli,India,AndhraPradesh,Vishakapatnam
subDistrict,Ravikamatam,Ravikamatam,India,AndhraPradesh,Vishakapatnam
subDistrict,Rolugunta,Rolugunta,India,AndhraPradesh,Vishakapatnam
subDistrict,SRayavaram,S Rayavaram,India,AndhraPradesh,Vishakapatnam
subDistrict,Sabbavaram,Sabbavaram,India,AndhraPradesh,Vishakapatnam
subDistrict,Visakhapatnam_R,Visakhapatnam(R),India,AndhraPradesh,Vishakapatnam
subDistrict,Visakhapatnam_U,Visakhapatnam(U),India,AndhraPradesh,Vishakapatnam
subDistrict,Yelamanchili1,Yelamanchili1,India,AndhraPradesh,Vishakapatnam
subDistrict,Badangi,Badangi,India,AndhraPradesh,Vizianagaram
subDistrict,Balijipeta,Balijipeta,India,AndhraPradesh,Vizianagaram
subDistrict,Bhogapuram,Bhogapuram,India,AndhraPradesh,Vizianagaram
subDistrict,Bobbili,Bobbili,India,AndhraPradesh,Vizianagaram
subDistrict,Bondapalle,Bondapalle,India,AndhraPradesh,Vizianagaram
subDistrict,Cheepurupalle,Cheepurupalle,India,AndhraPradesh,Vizianagaram
subDistrict,Dattirajeru,Dattirajeru,India,AndhraPradesh,Vizianagaram
subDistrict,Denkada,Denkada,India,AndhraPradesh,Vizianagaram
subDistrict,Gajapathinagaram,Gajapathinagaram,India,AndhraPradesh,Vizianagaram
subDistrict,Gantyada,Gantyada,India,AndhraPradesh,Vizianagaram
subDistrict,Garividi,Garividi,India,AndhraPradesh,Vizianagaram
subDistrict,Garugubilli,Garugubilli,India,AndhraPradesh,Vizianagaram
subDistrict,Gummalakshmipuram,Gummalakshmipuram,India,AndhraPradesh,Vizianagaram
subDistrict,Gurla,Gurla,India,AndhraPradesh,Vizianagaram
subDistrict,Jami,Jami,India,AndhraPradesh,Vizianagaram
subDistrict,Jiyyammavalasa,Jiyyammavalasa,India,AndhraPradesh,Vizianagaram
subDistrict,Komarada,Komarada,India,AndhraPradesh,Vizianagaram
subDistrict,Kothavalasa,Kothavalasa,India,AndhraPradesh,Vizianagaram
subDistrict,Kurupam,Kurupam,India,AndhraPradesh,Vizianagaram
subDistrict,Lakkavarapukota,Lakkavarapukota,India,AndhraPradesh,Vizianagaram
subDistrict,Makkuva,Makkuva,India,AndhraPradesh,Vizianagaram
subDistrict,Mentada,Mentada,India,AndhraPradesh,Vizianagaram
subDistrict,Merakamudidam,Merakamudidam,India,AndhraPradesh,Vizianagaram
subDistrict,Nellimarla,Nellimarla,India,AndhraPradesh,Vizianagaram
subDistrict,Pachipenta,Pachipenta,India,AndhraPradesh,Vizianagaram
subDistrict,Parvathipuram,Parvathipuram,India,AndhraPradesh,Vizianagaram
subDistrict,Pusapatirega,Pusapatirega,India,AndhraPradesh,Vizianagaram
subDistrict,Ramabhadrapuram,Ramabhadrapuram,India,AndhraPradesh,Vizianagaram
subDistrict,Salur,Salur,India,AndhraPradesh,Vizianagaram
subDistrict,Seethanagaram2,Seethanagaram2,India,AndhraPradesh,Vizianagaram
subDistrict,Srungavarapukota,Srungavarapukota,India,AndhraPradesh,Vizianagaram
subDistrict,Therlam,Therlam,India,AndhraPradesh,Vizianagaram
subDistrict,Vepada,Vepada,India,AndhraPradesh,Vizianagaram
subDistrict,Vizianagaram,Vizianagaram,India,AndhraPradesh,Vizianagaram
subDistrict,Achanta,Achanta,India,AndhraPradesh,WestGodavari
subDistrict,Akividu,Akividu,India,AndhraPradesh,WestGodavari
subDistrict,Attili,Attili,India,AndhraPradesh,WestGodavari
subDistrict,Bhimadole,Bhimadole,India,AndhraPradesh,WestGodavari
subDistrict,Bhimavaram,Bhimavaram,India,AndhraPradesh,WestGodavari
subDistrict,Burgampahad,Burgampahad,India,AndhraPradesh,WestGodavari
subDistrict,Buttayagudem,Buttayagudem,India,AndhraPradesh,WestGodavari
subDistrict,Chagallu,Chagallu,India,AndhraPradesh,WestGodavari
subDistrict,Chintalapudi,Chintalapudi,India,AndhraPradesh,WestGodavari
